ContextId,GeoLevel,LegacyUrlPattern,ExampleUrl
11999,Municipality,/appartement-{0}/vente-appartement-{0}/appartement-3-chambres-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/vente-appartement-le-perreux-sur-marne/appartement-3-chambres-le-perreux-sur-marne-94170-17058_2.html
11999,Province,/appartement-{0}/vente-appartement-{0}/appartement-3-chambres-{1}.html,https://www.logic-immo.com/appartement-haute-corse/vente-appartement-haute-corse/appartement-3-chambres-haute-corse-2b-44_1.html
11999,Region,/appartement-{0}/vente-appartement-{0}/appartement-3-chambres-{1}.html,https://www.logic-immo.com/appartement-bourgogne/vente-appartement-bourgogne/appartement-3-chambres-bourgogne-7_0.html
15233,Borough,/appartement-{0}/location-appartement-{0}/appartement-avec-terrasse-{1}.html,https://www.logic-immo.com/appartement-paris-18e/location-appartement-paris-18e/appartement-avec-terrasse-paris-18e-75018-23597_2.html
15233,Municipality,/appartement-{0}/location-appartement-{0}/appartement-avec-terrasse-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/location-appartement-le-perreux-sur-marne/appartement-avec-terrasse-le-perreux-sur-marne-94170-17058_2.html
15233,Province,/appartement-{0}/location-appartement-{0}/appartement-avec-terrasse-{1}.html,https://www.logic-immo.com/appartement-haute-corse/location-appartement-haute-corse/appartement-avec-terrasse-haute-corse-2b-44_1.html
15233,Region,/appartement-{0}/location-appartement-{0}/appartement-avec-terrasse-{1}.html,https://www.logic-immo.com/appartement-bourgogne/location-appartement-bourgogne/appartement-avec-terrasse-bourgogne-7_0.html
16282,Borough,/appartement-{0}/vente-appartement-{0}/appartement-bord-de-mer-{1}.html,https://www.logic-immo.com/appartement-paris-18e/vente-appartement-paris-18e/appartement-bord-de-mer-paris-18e-75018-23597_2.html
16282,Municipality,/appartement-{0}/vente-appartement-{0}/appartement-bord-de-mer-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/vente-appartement-le-perreux-sur-marne/appartement-bord-de-mer-le-perreux-sur-marne-94170-17058_2.html
16282,Province,/appartement-{0}/vente-appartement-{0}/appartement-bord-de-mer-{1}.html,https://www.logic-immo.com/appartement-haute-corse/vente-appartement-haute-corse/appartement-bord-de-mer-haute-corse-2b-44_1.html
16282,Region,/appartement-{0}/vente-appartement-{0}/appartement-bord-de-mer-{1}.html,https://www.logic-immo.com/appartement-bourgogne/vente-appartement-bourgogne/appartement-bord-de-mer-bourgogne-7_0.html
16877,Borough,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-paris-18e/vente-appartement-paris-18e-75018-23597_2.html
16877,Municipality,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/vente-appartement-le-perreux-sur-marne-94170-17058_2.html
16877,Province,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-haute-corse/vente-appartement-haute-corse-2b-44_1.html
16877,Region,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-bourgogne/vente-appartement-bourgogne-7_0.html
16887,Borough,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-paris-18e/vente-appartement-paris-18e-75018-23597_2.html
16887,Municipality,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/vente-appartement-le-perreux-sur-marne-94170-17058_2.html
16887,Province,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-haute-corse/vente-appartement-haute-corse-2b-44_1.html
16887,Region,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-bourgogne/vente-appartement-bourgogne-7_0.html
17163,Borough,/construction-{0}/vente-construction-{1}.html,https://www.logic-immo.com/construction-paris-18e/vente-construction-paris-18e-75018-23597_2.html
17163,Municipality,/construction-{0}/vente-construction-{1}.html,https://www.logic-immo.com/construction-le-perreux-sur-marne/vente-construction-le-perreux-sur-marne-94170-17058_2.html
17163,Province,/construction-{0}/vente-construction-{1}.html,https://www.logic-immo.com/construction-haute-corse/vente-construction-haute-corse-2b-44_1.html
17163,Region,/construction-{0}/vente-construction-{1}.html,https://www.logic-immo.com/construction-bourgogne/vente-construction-bourgogne-7_0.html
17218,Borough,/maison-{0}/location-maison-{0}/maison-3-pieces-{1}.html,https://www.logic-immo.com/maison-paris-18e/location-maison-paris-18e/maison-3-pieces-paris-18e-75018-23597_2.html
17218,Municipality,/maison-{0}/location-maison-{0}/maison-3-pieces-{1}.html,https://www.logic-immo.com/maison-le-perreux-sur-marne/location-maison-le-perreux-sur-marne/maison-3-pieces-le-perreux-sur-marne-94170-17058_2.html
17218,Province,/maison-{0}/location-maison-{0}/maison-3-pieces-{1}.html,https://www.logic-immo.com/maison-haute-corse/location-maison-haute-corse/maison-3-pieces-haute-corse-2b-44_1.html
17218,Region,/maison-{0}/location-maison-{0}/maison-3-pieces-{1}.html,https://www.logic-immo.com/maison-bourgogne/location-maison-bourgogne/maison-3-pieces-bourgogne-7_0.html
17240,Borough,/appartement-{0}/vente-appartement-{0}/appartement-avec-terrasse-{1}.html,https://www.logic-immo.com/appartement-paris-18e/vente-appartement-paris-18e/appartement-avec-terrasse-paris-18e-75018-23597_2.html
17240,Municipality,/appartement-{0}/vente-appartement-{0}/appartement-avec-terrasse-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/vente-appartement-le-perreux-sur-marne/appartement-avec-terrasse-le-perreux-sur-marne-94170-17058_2.html
17240,Province,/appartement-{0}/vente-appartement-{0}/appartement-avec-terrasse-{1}.html,https://www.logic-immo.com/appartement-haute-corse/vente-appartement-haute-corse/appartement-avec-terrasse-haute-corse-2b-44_1.html
17240,Region,/appartement-{0}/vente-appartement-{0}/appartement-avec-terrasse-{1}.html,https://www.logic-immo.com/appartement-bourgogne/vente-appartement-bourgogne/appartement-avec-terrasse-bourgogne-7_0.html
18062,Borough,/appartement-{0}/vente-appartement-{0}/appartement-avec-cave-{1}.html,https://www.logic-immo.com/appartement-paris-18e/vente-appartement-paris-18e/appartement-avec-cave-paris-18e-75018-23597_2.html
18062,Municipality,/appartement-{0}/vente-appartement-{0}/appartement-avec-cave-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/vente-appartement-le-perreux-sur-marne/appartement-avec-cave-le-perreux-sur-marne-94170-17058_2.html
18062,Province,/appartement-{0}/vente-appartement-{0}/appartement-avec-cave-{1}.html,https://www.logic-immo.com/appartement-haute-corse/vente-appartement-haute-corse/appartement-avec-cave-haute-corse-2b-44_1.html
18062,Region,/appartement-{0}/vente-appartement-{0}/appartement-avec-cave-{1}.html,https://www.logic-immo.com/appartement-bourgogne/vente-appartement-bourgogne/appartement-avec-cave-bourgogne-7_0.html
18235,Borough,/ferme-{0}/vente-ferme-{0}/ferme-a-renover-{1}.html,https://www.logic-immo.com/ferme-paris-18e/vente-ferme-paris-18e/ferme-a-renover-paris-18e-75018-23597_2.html
18235,Municipality,/ferme-{0}/vente-ferme-{0}/ferme-a-renover-{1}.html,https://www.logic-immo.com/ferme-le-perreux-sur-marne/vente-ferme-le-perreux-sur-marne/ferme-a-renover-le-perreux-sur-marne-94170-17058_2.html
18235,Province,/ferme-{0}/vente-ferme-{0}/ferme-a-renover-{1}.html,https://www.logic-immo.com/ferme-haute-corse/vente-ferme-haute-corse/ferme-a-renover-haute-corse-2b-44_1.html
18235,Region,/ferme-{0}/vente-ferme-{0}/ferme-a-renover-{1}.html,https://www.logic-immo.com/ferme-bourgogne/vente-ferme-bourgogne/ferme-a-renover-bourgogne-7_0.html
19179,Borough,/terrain-{0}/vente-terrain-{0}/terrain-pas-cher-{1}.html,https://www.logic-immo.com/terrain-paris-18e/vente-terrain-paris-18e/terrain-pas-cher-paris-18e-75018-23597_2.html
19179,Municipality,/terrain-{0}/vente-terrain-{0}/terrain-pas-cher-{1}.html,https://www.logic-immo.com/terrain-le-perreux-sur-marne/vente-terrain-le-perreux-sur-marne/terrain-pas-cher-le-perreux-sur-marne-94170-17058_2.html
19179,Province,/terrain-{0}/vente-terrain-{0}/terrain-pas-cher-{1}.html,https://www.logic-immo.com/terrain-haute-corse/vente-terrain-haute-corse/terrain-pas-cher-haute-corse-2b-44_1.html
19179,Region,/terrain-{0}/vente-terrain-{0}/terrain-pas-cher-{1}.html,https://www.logic-immo.com/terrain-bourgogne/vente-terrain-bourgogne/terrain-pas-cher-bourgogne-7_0.html
21240,Borough,/terrain-{0}/location-terrain-{1}.html,https://www.logic-immo.com/terrain-paris-18e/location-terrain-paris-18e-75018-23597_2.html
21240,Municipality,/terrain-{0}/location-terrain-{1}.html,https://www.logic-immo.com/terrain-le-perreux-sur-marne/location-terrain-le-perreux-sur-marne-94170-17058_2.html
21240,Province,/terrain-{0}/location-terrain-{1}.html,https://www.logic-immo.com/terrain-haute-corse/location-terrain-haute-corse-2b-44_1.html
21240,Region,/terrain-{0}/location-terrain-{1}.html,https://www.logic-immo.com/terrain-bourgogne/location-terrain-bourgogne-7_0.html
21835,Borough,/maison-{0}/vente-maison-{0}/maison-avec-parking-box-{1}.html,https://www.logic-immo.com/maison-paris-18e/vente-maison-paris-18e/maison-avec-parking-box-paris-18e-75018-23597_2.html
21835,Municipality,/maison-{0}/vente-maison-{0}/maison-avec-parking-box-{1}.html,https://www.logic-immo.com/maison-le-perreux-sur-marne/vente-maison-le-perreux-sur-marne/maison-avec-parking-box-le-perreux-sur-marne-94170-17058_2.html
21835,Province,/maison-{0}/vente-maison-{0}/maison-avec-parking-box-{1}.html,https://www.logic-immo.com/maison-haute-corse/vente-maison-haute-corse/maison-avec-parking-box-haute-corse-2b-44_1.html
21835,Region,/maison-{0}/vente-maison-{0}/maison-avec-parking-box-{1}.html,https://www.logic-immo.com/maison-bourgogne/vente-maison-bourgogne/maison-avec-parking-box-bourgogne-7_0.html
22863,Borough,/appartement-{0}/vente-appartement-{0}/appartement-4-pieces-{1}.html,https://www.logic-immo.com/appartement-paris-18e/vente-appartement-paris-18e/appartement-4-pieces-paris-18e-75018-23597_2.html
22863,Municipality,/appartement-{0}/vente-appartement-{0}/appartement-4-pieces-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/vente-appartement-le-perreux-sur-marne/appartement-4-pieces-le-perreux-sur-marne-94170-17058_2.html
22863,Province,/appartement-{0}/vente-appartement-{0}/appartement-4-pieces-{1}.html,https://www.logic-immo.com/appartement-haute-corse/vente-appartement-haute-corse/appartement-4-pieces-haute-corse-2b-44_1.html
22863,Region,/appartement-{0}/vente-appartement-{0}/appartement-4-pieces-{1}.html,https://www.logic-immo.com/appartement-bourgogne/vente-appartement-bourgogne/appartement-4-pieces-bourgogne-7_0.html
22914,Borough,/maison-{0}/vente-maison-{0}/maison-neuf-{1}.html,https://www.logic-immo.com/maison-paris-18e/vente-maison-paris-18e/maison-neuf-paris-18e-75018-23597_2.html
22914,Municipality,/maison-{0}/vente-maison-{0}/maison-neuf-{1}.html,https://www.logic-immo.com/maison-le-perreux-sur-marne/vente-maison-le-perreux-sur-marne/maison-neuf-le-perreux-sur-marne-94170-17058_2.html
22914,Province,/maison-{0}/vente-maison-{0}/maison-neuf-{1}.html,https://www.logic-immo.com/maison-haute-corse/vente-maison-haute-corse/maison-neuf-haute-corse-2b-44_1.html
22914,Region,/maison-{0}/vente-maison-{0}/maison-neuf-{1}.html,https://www.logic-immo.com/maison-bourgogne/vente-maison-bourgogne/maison-neuf-bourgogne-7_0.html
22959,Borough,/annonces--{1}.html,https://www.logic-immo.com/annonces--paris-18e-75018-23597_2.html
22959,Municipality,/annonces--{1}.html,https://www.logic-immo.com/annonces--le-perreux-sur-marne-94170-17058_2.html
22959,Neighborhood,/annonces--{1}.html,https://www.logic-immo.com/annonces--paris-11eme-75.html
22959,Province,/annonces--{1}.html,https://www.logic-immo.com/annonces--haute-corse-2b-44_1.html
22959,Region,/annonces--{1}.html,https://www.logic-immo.com/annonces--bourgogne-7_0.html
23071,Borough,/hotel-particulier-{0}/vente-hotel-particulier-{1}.html,https://www.logic-immo.com/hotel-particulier-paris-18e/vente-hotel-particulier-paris-18e-75018-23597_2.html
23071,Municipality,/hotel-particulier-{0}/vente-hotel-particulier-{1}.html,https://www.logic-immo.com/hotel-particulier-le-perreux-sur-marne/vente-hotel-particulier-le-perreux-sur-marne-94170-17058_2.html
23071,Province,/hotel-particulier-{0}/vente-hotel-particulier-{1}.html,https://www.logic-immo.com/hotel-particulier-haute-corse/vente-hotel-particulier-haute-corse-2b-44_1.html
23071,Region,/hotel-particulier-{0}/vente-hotel-particulier-{1}.html,https://www.logic-immo.com/hotel-particulier-bourgogne/vente-hotel-particulier-bourgogne-7_0.html
23987,Borough,/maison-{0}/vente-maison-{0}/maison-avec-cave-{1}.html,https://www.logic-immo.com/maison-paris-18e/vente-maison-paris-18e/maison-avec-cave-paris-18e-75018-23597_2.html
23987,Municipality,/maison-{0}/vente-maison-{0}/maison-avec-cave-{1}.html,https://www.logic-immo.com/maison-le-perreux-sur-marne/vente-maison-le-perreux-sur-marne/maison-avec-cave-le-perreux-sur-marne-94170-17058_2.html
23987,Province,/maison-{0}/vente-maison-{0}/maison-avec-cave-{1}.html,https://www.logic-immo.com/maison-haute-corse/vente-maison-haute-corse/maison-avec-cave-haute-corse-2b-44_1.html
23987,Region,/maison-{0}/vente-maison-{0}/maison-avec-cave-{1}.html,https://www.logic-immo.com/maison-bourgogne/vente-maison-bourgogne/maison-avec-cave-bourgogne-7_0.html
25128,Borough,/maison-{0}/location-maison-{0}/maison-meuble-{1}.html,https://www.logic-immo.com/maison-paris-18e/location-maison-paris-18e/maison-meuble-paris-18e-75018-23597_2.html
25128,Municipality,/maison-{0}/location-maison-{0}/maison-meuble-{1}.html,https://www.logic-immo.com/maison-le-perreux-sur-marne/location-maison-le-perreux-sur-marne/maison-meuble-le-perreux-sur-marne-94170-17058_2.html
25128,Province,/maison-{0}/location-maison-{0}/maison-meuble-{1}.html,https://www.logic-immo.com/maison-haute-corse/location-maison-haute-corse/maison-meuble-haute-corse-2b-44_1.html
25128,Region,/maison-{0}/location-maison-{0}/maison-meuble-{1}.html,https://www.logic-immo.com/maison-bourgogne/location-maison-bourgogne/maison-meuble-bourgogne-7_0.html
25739,Borough,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-paris-18e/vente-appartement-paris-18e-75018-23597_2.html
25739,Municipality,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/vente-appartement-le-perreux-sur-marne-94170-17058_2.html
25739,Province,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-haute-corse/vente-appartement-haute-corse-2b-44_1.html
25739,Region,/appartement-{0}/vente-appartement-{1}.html,https://www.logic-immo.com/appartement-bourgogne/vente-appartement-bourgogne-7_0.html
27018,Borough,/appartement-{0}/location-appartement-{0}/appartement-4-chambres-{1}.html,https://www.logic-immo.com/appartement-paris-18e/location-appartement-paris-18e/appartement-4-chambres-paris-18e-75018-23597_2.html
27018,Municipality,/appartement-{0}/location-appartement-{0}/appartement-4-chambres-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/location-appartement-le-perreux-sur-marne/appartement-4-chambres-le-perreux-sur-marne-94170-17058_2.html
27018,Province,/appartement-{0}/location-appartement-{0}/appartement-4-chambres-{1}.html,https://www.logic-immo.com/appartement-haute-corse/location-appartement-haute-corse/appartement-4-chambres-haute-corse-2b-44_1.html
27018,Region,/appartement-{0}/location-appartement-{0}/appartement-4-chambres-{1}.html,https://www.logic-immo.com/appartement-bourgogne/location-appartement-bourgogne/appartement-4-chambres-bourgogne-7_0.html
27689,Borough,/maison-{0}/vente-maison-{0}/maison-avec-plain-pied-{1}.html,https://www.logic-immo.com/maison-paris-18e/vente-maison-paris-18e/maison-avec-plain-pied-paris-18e-75018-23597_2.html
27689,Municipality,/maison-{0}/vente-maison-{0}/maison-avec-plain-pied-{1}.html,https://www.logic-immo.com/maison-le-perreux-sur-marne/vente-maison-le-perreux-sur-marne/maison-avec-plain-pied-le-perreux-sur-marne-94170-17058_2.html
27689,Province,/maison-{0}/vente-maison-{0}/maison-avec-plain-pied-{1}.html,https://www.logic-immo.com/maison-haute-corse/vente-maison-haute-corse/maison-avec-plain-pied-haute-corse-2b-44_1.html
27689,Region,/maison-{0}/vente-maison-{0}/maison-avec-plain-pied-{1}.html,https://www.logic-immo.com/maison-bourgogne/vente-maison-bourgogne/maison-avec-plain-pied-bourgogne-7_0.html
28756,Borough,/bureau-{0}/location-bureau-{1}.html,https://www.logic-immo.com/bureau-paris-18e/location-bureau-paris-18e-75018-23597_2.html
28756,Municipality,/bureau-{0}/location-bureau-{1}.html,https://www.logic-immo.com/bureau-le-perreux-sur-marne/location-bureau-le-perreux-sur-marne-94170-17058_2.html
28756,Province,/bureau-{0}/location-bureau-{1}.html,https://www.logic-immo.com/bureau-haute-corse/location-bureau-haute-corse-2b-44_1.html
28756,Region,/bureau-{0}/location-bureau-{1}.html,https://www.logic-immo.com/bureau-bourgogne/location-bureau-bourgogne-7_0.html
29071,Borough,/studio-{0}/vente-studio-{0}/studio-neuf-{1}.html,https://www.logic-immo.com/studio-paris-18e/vente-studio-paris-18e/studio-neuf-paris-18e-75018-23597_2.html
29071,Municipality,/studio-{0}/vente-studio-{0}/studio-neuf-{1}.html,https://www.logic-immo.com/studio-le-perreux-sur-marne/vente-studio-le-perreux-sur-marne/studio-neuf-le-perreux-sur-marne-94170-17058_2.html
29071,Province,/studio-{0}/vente-studio-{0}/studio-neuf-{1}.html,https://www.logic-immo.com/studio-haute-corse/vente-studio-haute-corse/studio-neuf-haute-corse-2b-44_1.html
29071,Region,/studio-{0}/vente-studio-{0}/studio-neuf-{1}.html,https://www.logic-immo.com/studio-bourgogne/vente-studio-bourgogne/studio-neuf-bourgogne-7_0.html
29638,Borough,/commerce-{0}/vente-commerce-{1}.html,https://www.logic-immo.com/commerce-paris-18e/vente-commerce-paris-18e-75018-23597_2.html
29638,Municipality,/commerce-{0}/vente-commerce-{1}.html,https://www.logic-immo.com/commerce-le-perreux-sur-marne/vente-commerce-le-perreux-sur-marne-94170-17058_2.html
29638,Province,/commerce-{0}/vente-commerce-{1}.html,https://www.logic-immo.com/commerce-haute-corse/vente-commerce-haute-corse-2b-44_1.html
29638,Region,/commerce-{0}/vente-commerce-{1}.html,https://www.logic-immo.com/commerce-bourgogne/vente-commerce-bourgogne-7_0.html
29973,Borough,/maison-{0}/vente-maison-{1}.html,https://www.logic-immo.com/maison-paris-18e/vente-maison-paris-18e-75018-23597_2.html
29973,Municipality,/maison-{0}/vente-maison-{1}.html,https://www.logic-immo.com/maison-le-perreux-sur-marne/vente-maison-le-perreux-sur-marne-94170-17058_2.html
29973,Neighborhood,/maison-{0}/vente-maison-{1}.html,https://www.logic-immo.com/maison-quartier-bastille-popincourt/vente-maison-paris-11eme-75.html
29973,Province,/maison-{0}/vente-maison-{1}.html,https://www.logic-immo.com/maison-haute-corse/vente-maison-haute-corse-2b-44_1.html
29973,Region,/maison-{0}/vente-maison-{1}.html,https://www.logic-immo.com/maison-bourgogne/vente-maison-bourgogne-7_0.html
30062,Borough,/ferme-{0}/vente-ferme-{0}/ferme-pas-cher-{1}.html,https://www.logic-immo.com/ferme-paris-18e/vente-ferme-paris-18e/ferme-pas-cher-paris-18e-75018-23597_2.html
30062,Municipality,/ferme-{0}/vente-ferme-{0}/ferme-pas-cher-{1}.html,https://www.logic-immo.com/ferme-le-perreux-sur-marne/vente-ferme-le-perreux-sur-marne/ferme-pas-cher-le-perreux-sur-marne-94170-17058_2.html
30062,Province,/ferme-{0}/vente-ferme-{0}/ferme-pas-cher-{1}.html,https://www.logic-immo.com/ferme-haute-corse/vente-ferme-haute-corse/ferme-pas-cher-haute-corse-2b-44_1.html
30062,Region,/ferme-{0}/vente-ferme-{0}/ferme-pas-cher-{1}.html,https://www.logic-immo.com/ferme-bourgogne/vente-ferme-bourgogne/ferme-pas-cher-bourgogne-7_0.html
30094,Borough,/appartement-{0}/location-appartement-{0}/appartement-1-chambre-{1}.html,https://www.logic-immo.com/appartement-paris-18e/location-appartement-paris-18e/appartement-1-chambre-paris-18e-75018-23597_2.html
30094,Municipality,/appartement-{0}/location-appartement-{0}/appartement-1-chambre-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/location-appartement-le-perreux-sur-marne/appartement-1-chambre-le-perreux-sur-marne-94170-17058_2.html
30094,Province,/appartement-{0}/location-appartement-{0}/appartement-1-chambre-{1}.html,https://www.logic-immo.com/appartement-haute-corse/location-appartement-haute-corse/appartement-1-chambre-haute-corse-2b-44_1.html
30094,Region,/appartement-{0}/location-appartement-{0}/appartement-1-chambre-{1}.html,https://www.logic-immo.com/appartement-bourgogne/location-appartement-bourgogne/appartement-1-chambre-bourgogne-7_0.html
31013,Borough,/maison-{0}/location-maison-{0}/maison-4-chambres-{1}.html,https://www.logic-immo.com/maison-paris-18e/location-maison-paris-18e/maison-4-chambres-paris-18e-75018-23597_2.html
31013,Municipality,/maison-{0}/location-maison-{0}/maison-4-chambres-{1}.html,https://www.logic-immo.com/maison-le-perreux-sur-marne/location-maison-le-perreux-sur-marne/maison-4-chambres-le-perreux-sur-marne-94170-17058_2.html
31013,Province,/maison-{0}/location-maison-{0}/maison-4-chambres-{1}.html,https://www.logic-immo.com/maison-haute-corse/location-maison-haute-corse/maison-4-chambres-haute-corse-2b-44_1.html
31013,Region,/maison-{0}/location-maison-{0}/maison-4-chambres-{1}.html,https://www.logic-immo.com/maison-bourgogne/location-maison-bourgogne/maison-4-chambres-bourgogne-7_0.html
31210,Borough,/logement-etudiant-{0}/location-logement-etudiant-{1}.html,https://www.logic-immo.com/logement-etudiant-paris-18e/location-logement-etudiant-paris-18e-75018-23597_2.html
31210,Municipality,/logement-etudiant-{0}/location-logement-etudiant-{1}.html,https://www.logic-immo.com/logement-etudiant-le-perreux-sur-marne/location-logement-etudiant-le-perreux-sur-marne-94170-17058_2.html
31210,Province,/logement-etudiant-{0}/location-logement-etudiant-{1}.html,https://www.logic-immo.com/logement-etudiant-haute-corse/location-logement-etudiant-haute-corse-2b-44_1.html
31210,Region,/logement-etudiant-{0}/location-logement-etudiant-{1}.html,https://www.logic-immo.com/logement-etudiant-bourgogne/location-logement-etudiant-bourgogne-7_0.html
32178,Borough,/chateau-{0}/vente-chateau-{1}.html,https://www.logic-immo.com/chateau-paris-18e/vente-chateau-paris-18e-75018-23597_2.html
32178,Municipality,/chateau-{0}/vente-chateau-{1}.html,https://www.logic-immo.com/chateau-le-perreux-sur-marne/vente-chateau-le-perreux-sur-marne-94170-17058_2.html
32178,Province,/chateau-{0}/vente-chateau-{1}.html,https://www.logic-immo.com/chateau-haute-corse/vente-chateau-haute-corse-2b-44_1.html
32178,Region,/chateau-{0}/vente-chateau-{1}.html,https://www.logic-immo.com/chateau-bourgogne/vente-chateau-bourgogne-7_0.html
32780,Borough,/appartement-{0}/location-appartement-{1}.html,https://www.logic-immo.com/appartement-paris-18e/location-appartement-paris-18e-75018-23597_2.html
32780,Municipality,/appartement-{0}/location-appartement-{1}.html,https://www.logic-immo.com/appartement-le-perreux-sur-marne/location-appartement-le-perreux-sur-marne-94170-17058_2.html
32780,Province,/appartement-{0}/location-appartement-{1}.html,https://www.logic-immo.com/appartement-haute-corse/location-appartement-haute-corse-2b-44_1.html
32780,Region,/appartement-{0}/location-appartement-{1}.html,https://www.logic-immo.com/appartement-bourgogne/location-appartement-bourgogne-7_0.html
33584,Borough,/terrain-{0}/vente-terrain-{1}.html,https://www.logic-immo.com/terrain-paris-18e/vente-terrain-paris-18e-75018-23597_2.html
33584,Municipality,/terrain-{0}/vente-terrain-{1}.html,https://www.logic-immo.com/terrain-le-perreux-sur-marne/vente-terrain-le-perreux-sur-marne-94170-17058_2.html
